id,corridor,event_cause,priority,target,hour,day_of_week,month,is_weekend,corridor_encoded,event_cause_encoded,requires_road_closure,events_in_corridor_last_2hrs,latitude,longitude,created_date,closed_datetime
FKID005228,Non-corridor,congestion,Low,0,3,0,11,0,11,3,0,2,12.9387469,77.7473695,2023-11-20 03:02:28.748949+00,
FKID006080,Non-corridor,others,Low,0,3,0,11,0,11,6,0,3,12.9539511,77.5854439,2023-11-20 03:15:23.544182+00,2023-11-20 05:05:12.707286+00
FKID006082,Non-corridor,vehicle_breakdown,Low,0,5,0,11,0,11,14,0,0,13.010081,77.6974059,2023-11-20 06:00:30.678454+00,
FKID006083,Non-corridor,vehicle_breakdown,Low,0,9,0,11,0,11,14,0,0,12.955625,77.5857017,2023-11-20 09:18:47.707902+00,2023-11-20 09:31:57.081437+00
FKID005230,Non-corridor,others,Low,0,10,0,11,0,11,6,0,1,13.0623628,77.4593356,2023-11-20 11:01:17.914583+00,
FKID006086,Non-corridor,vehicle_breakdown,Low,0,18,0,11,0,11,14,0,0,13.0100354,77.6973682,2023-11-20 18:41:07.930875+00,
FKID006087,Non-corridor,vehicle_breakdown,Low,0,18,0,11,0,11,14,0,1,13.0084993,77.6956301,2023-11-20 18:56:05.58446+00,2023-11-20 21:01:21.872097+00
FKID004710,Non-corridor,vehicle_breakdown,Low,0,19,0,11,0,11,14,0,2,12.9982247,77.7580286,2023-11-20 19:30:10.380651+00,2023-11-20 21:07:28.000179+00
FKID006077,Non-corridor,vehicle_breakdown,Low,0,19,0,11,0,11,14,0,3,12.9439816,77.5679382,2023-11-20 19:56:15.599921+00,2023-11-20 21:31:52.925445+00
FKID005232,Non-corridor,vehicle_breakdown,Low,0,20,0,11,0,11,14,0,2,12.9621842,77.6299419,2023-11-20 20:55:46.912937+00,2023-11-20 22:22:57.946935+00
FKID000168,Non-corridor,pot_holes,Low,0,21,0,11,0,11,7,0,2,13.1212507,77.6179465,2023-11-20 21:46:38.583963+00,2023-11-21 22:56:31.494361+00
FKID004720,Non-corridor,others,Low,0,23,0,11,0,11,6,0,1,13.0144455,77.5441129,2023-11-20 23:11:14.100693+00,
FKID004722,Non-corridor,construction,Low,0,23,0,11,0,11,4,0,2,13.0571787,77.4734718,2023-11-20 23:33:54.319471+00,
FKID006105,Non-corridor,public_event,Low,0,0,1,11,0,11,10,0,2,13.0232061,77.5333363,2023-11-21 00:01:43.681249+00,
FKID004727,Non-corridor,vehicle_breakdown,Low,0,2,1,11,0,11,14,0,0,12.9787559,77.5154071,2023-11-21 02:37:06.601335+00,
FKID004725,Non-corridor,vehicle_breakdown,Low,0,2,1,11,0,11,14,0,1,12.9787341,77.5153976,2023-11-21 02:38:51.372546+00,
FKID006110,Non-corridor,vehicle_breakdown,Low,0,2,1,11,0,11,14,0,2,12.9803266,77.5708272,2023-11-21 02:47:39.84101+00,2023-11-21 04:32:24.284631+00
FKID004729,Non-corridor,vehicle_breakdown,Low,0,5,1,11,0,11,14,0,0,13.0014681,77.5253745,2023-11-21 05:03:58.768789+00,
FKID006116,Non-corridor,vehicle_breakdown,Low,0,6,1,11,0,11,14,0,1,12.9808194,77.5706632,2023-11-21 06:53:56.170826+00,2023-11-21 07:51:15.016209+00
FKID004731,Non-corridor,vehicle_breakdown,Low,0,8,1,11,0,11,14,0,1,13.0845542,77.5501542,2023-11-21 08:30:18.78487+00,
FKID006119,Non-corridor,others,Low,0,8,1,11,0,11,6,0,1,13.0082341,77.6952922,2023-11-21 08:58:48.582905+00,2023-11-28 06:10:39.984714+00
FKID004736,Non-corridor,accident,Low,0,11,1,11,0,11,2,0,0,13.1980941,77.708543,2023-11-21 11:27:49.842508+00,
FKID004743,Non-corridor,others,Low,0,20,1,11,0,11,6,0,0,13.0201222,77.6747796,2023-11-21 20:55:28.141775+00,
FKID006132,Non-corridor,vehicle_breakdown,Low,0,21,1,11,0,11,14,0,1,12.9166251,77.5723081,2023-11-21 21:18:47.57954+00,
FKID003897,Non-corridor,Debris,Low,0,21,1,11,0,11,0,0,2,12.9603495,77.571709,2023-11-21 21:44:18.77433+00,2024-04-06 05:32:03.868939+00
FKID006135,Non-corridor,pot_holes,Low,0,22,1,11,0,11,7,0,3,12.9751833,77.58241,2023-11-21 22:01:29.862377+00,2023-11-21 23:38:04.382779+00
FKID006137,Non-corridor,vehicle_breakdown,Low,0,23,1,11,0,11,14,0,2,12.9396328,77.5979386,2023-11-21 23:30:05.090475+00,
FKID006138,Non-corridor,vehicle_breakdown,Low,0,23,1,11,0,11,14,0,2,12.9924603,77.6011425,2023-11-21 23:46:56.740429+00,
FKID004752,Non-corridor,vehicle_breakdown,Low,0,23,1,11,0,11,14,0,3,13.0050763,77.6848426,2023-11-22 00:08:33.730256+00,
FKID006139,Non-corridor,vehicle_breakdown,Low,0,0,2,11,0,11,14,0,3,12.9937533,77.60556,2023-11-22 00:19:10.061961+00,
FKID006140,Non-corridor,vehicle_breakdown,Low,0,0,2,11,0,11,14,0,4,12.9517504,77.4995444,2023-11-22 00:51:06.363641+00,2023-11-22 02:04:45.55696+00
FKID004759,Non-corridor,others,Low,0,6,2,11,0,11,6,0,0,13.070329,77.5869659,2023-11-22 06:03:31.768051+00,
FKID004763,Non-corridor,vehicle_breakdown,Low,0,6,2,11,0,11,14,0,1,12.9026823,77.6274041,2023-11-22 06:50:29.461727+00,
FKID006151,Non-corridor,vehicle_breakdown,Low,0,7,2,11,0,11,14,0,2,12.9604318,77.5042754,2023-11-22 07:07:14.65426+00,2023-11-22 09:32:58.75124+00
FKID006152,Non-corridor,vehicle_breakdown,Low,0,7,2,11,0,11,14,0,3,12.9728699,77.5823308,2023-11-22 07:11:13.836236+00,
FKID006153,Non-corridor,vehicle_breakdown,Low,0,7,2,11,0,11,14,0,4,12.9654378,77.6175455,2023-11-22 07:45:08.55181+00,2023-11-22 08:06:57.737886+00
FKID006154,Non-corridor,water_logging,Low,0,7,2,11,0,11,16,0,5,12.99261,77.6048049,2023-11-22 07:50:29.407735+00,
FKID004764,Non-corridor,vehicle_breakdown,Low,0,8,2,11,0,11,14,0,4,13.0486085,77.513748,2023-11-22 08:55:50.659354+00,
FKID004770,Non-corridor,vehicle_breakdown,Low,0,13,2,11,0,11,14,0,0,13.0224983,77.7139583,2023-11-22 14:02:28.993879+00,2023-11-22 14:43:34.368041+00
FKID006166,Non-corridor,others,Low,0,21,2,11,0,11,6,0,0,12.9754625,77.5707518,2023-11-22 21:07:16.653733+00,2023-11-28 21:14:13.555838+00
FKID004787,Non-corridor,accident,Low,0,21,2,11,0,11,2,0,1,13.052577,77.4868672,2023-11-22 21:57:24.587155+00,
FKID006170,Non-corridor,vehicle_breakdown,Low,0,22,2,11,0,11,14,0,2,13.0136878,77.5882148,2023-11-22 22:36:59.537948+00,
FKID005240,Non-corridor,vehicle_breakdown,Low,0,1,3,11,0,11,14,0,0,13.0264597,77.6200847,2023-11-23 01:22:41.087287+00,2023-11-23 01:49:40.582638+00
FKID004793,Non-corridor,vehicle_breakdown,Low,0,2,3,11,0,11,14,0,1,13.0490952,77.4966057,2023-11-23 02:15:39.144343+00,
FKID006179,Non-corridor,vehicle_breakdown,Low,0,4,3,11,0,11,14,0,1,12.9613279,77.5887137,2023-11-23 04:02:30.770937+00,
FKID004797,Non-corridor,vehicle_breakdown,Low,0,5,3,11,0,11,14,0,1,12.94423,77.4947781,2023-11-23 05:12:05.163423+00,2023-11-23 06:02:21.757734+00
FKID004805,Non-corridor,vehicle_breakdown,Low,0,7,3,11,0,11,14,0,1,13.0463398,77.7503866,2023-11-23 07:11:09.391658+00,
FKID004806,Non-corridor,others,Low,0,7,3,11,0,11,6,0,1,12.9862217,77.4882004,2023-11-23 07:23:17.476628+00,2024-01-12 22:27:26.309314+00
FKID004816,Non-corridor,vehicle_breakdown,Low,0,8,3,11,0,11,14,0,2,13.0756489,77.4354161,2023-11-23 08:34:47.431587+00,
FKID006183,Non-corridor,vehicle_breakdown,Low,0,9,3,11,0,11,14,0,1,12.9873582,77.5783191,2023-11-23 09:40:47.666885+00,
FKID004822,Non-corridor,construction,Low,0,20,3,11,0,11,4,0,0,13.0554898,77.6467757,2023-11-23 20:09:57.184119+00,2023-11-23 20:10:37.236123+00
FKID004823,Non-corridor,construction,Low,0,20,3,11,0,11,4,1,1,13.0556221,77.6471416,2023-11-23 20:12:53.182457+00,2023-11-24 01:39:45.883949+00
FKID004824,Non-corridor,vehicle_breakdown,Low,0,0,4,11,0,11,14,0,0,13.0591045,77.464677,2023-11-24 00:31:34.497802+00,
FKID006195,Non-corridor,vehicle_breakdown,Low,0,8,4,11,0,11,14,0,0,12.971497,77.6581488,2023-11-24 08:08:57.724101+00,2023-11-24 08:10:23.784996+00
FKID004827,Non-corridor,vehicle_breakdown,Low,0,20,4,11,0,11,14,0,0,13.016195,77.7093283,2023-11-24 20:07:00.740205+00,2023-11-24 21:07:10.985029+00
FKID004828,Non-corridor,accident,Low,0,20,4,11,0,11,2,0,1,12.8410641,77.6494242,2023-11-24 20:33:47.791857+00,
FKID004829,Non-corridor,road_conditions,Low,0,21,4,11,0,11,11,0,2,13.0188348,77.5402295,2023-11-24 21:23:19.360264+00,2024-03-11 20:39:49.446896+00
FKID006200,Non-corridor,vehicle_breakdown,Low,0,22,4,11,0,11,14,0,2,12.9748139,77.5867914,2023-11-24 22:19:20.971519+00,
FKID004833,Non-corridor,vehicle_breakdown,Low,0,1,5,11,1,11,14,0,0,13.0024033,77.5256032,2023-11-25 01:51:47.499291+00,
FKID004834,Non-corridor,vehicle_breakdown,Low,0,2,5,11,1,11,14,0,1,13.0760149,77.4346063,2023-11-25 02:58:31.708973+00,
FKID006209,Non-corridor,vehicle_breakdown,Low,0,4,5,11,1,11,14,0,1,12.936465,77.6068068,2023-11-25 04:21:54.926754+00,
FKID006211,Non-corridor,vehicle_breakdown,Low,0,4,5,11,1,11,14,0,2,12.9365004,77.6067352,2023-11-25 04:27:39.247709+00,
FKID004847,Non-corridor,vehicle_breakdown,Low,0,6,5,11,1,11,14,0,0,12.981681,77.5168415,2023-11-25 06:35:46.326166+00,
FKID006218,Non-corridor,vehicle_breakdown,Low,0,22,5,11,1,11,14,0,0,12.9983888,77.5957696,2023-11-25 22:19:51.863584+00,
FKID004248,Non-corridor,vehicle_breakdown,Low,0,22,5,11,1,11,14,0,1,12.9858812,77.4873198,2023-11-25 22:36:02.608341+00,
FKID006220,Non-corridor,vehicle_breakdown,Low,0,22,5,11,1,11,14,0,2,12.91712353,77.57359359,2023-11-25 22:59:53.627437+00,
FKID004856,Non-corridor,construction,Low,0,23,5,11,1,11,4,0,3,13.0547666,77.6465688,2023-11-25 23:06:14.216797+00,
FKID004855,Non-corridor,others,Low,0,23,5,11,1,11,6,0,4,13.0664554,77.6407115,2023-11-25 23:05:44.345559+00,2023-11-26 00:23:33.351615+00
FKID006221,Non-corridor,vehicle_breakdown,Low,0,23,5,11,1,11,14,0,5,12.9602451,77.5725364,2023-11-25 23:10:41.819546+00,
FKID004859,Non-corridor,vehicle_breakdown,Low,0,23,5,11,1,11,14,0,6,12.9805555,77.5166163,2023-11-25 23:47:45.147029+00,2023-11-25 23:54:33.892676+00
FKID004858,Non-corridor,others,Low,0,0,6,11,1,11,6,0,5,12.9860364,77.4880288,2023-11-26 00:45:52.956526+00,2023-11-29 02:02:48.715624+00
FKID004860,Non-corridor,vehicle_breakdown,Low,0,1,6,11,1,11,14,0,2,13.0000768,77.5996972,2023-11-26 01:19:07.244809+00,2023-11-26 02:25:17.285171+00
FKID006229,Non-corridor,vehicle_breakdown,Low,0,5,6,11,1,11,14,0,0,12.90665717,77.54687078,2023-11-26 05:17:14.519926+00,2023-11-26 05:32:28.048808+00
FKID004873,Non-corridor,pot_holes,Low,0,5,6,11,1,11,7,1,1,12.9284979,77.5925776,2023-11-26 05:49:54.170085+00,2023-11-26 05:57:51.15343+00
FKID004875,Non-corridor,vehicle_breakdown,Low,0,6,6,11,1,11,14,0,2,13.0469858,77.5007263,2023-11-26 06:33:06.049342+00,2023-11-26 06:50:09.572434+00
FKID006231,Non-corridor,vehicle_breakdown,Low,0,9,6,11,1,11,14,0,0,13.09554,77.5925667,2023-11-26 09:30:22.207229+00,
FKID004885,Non-corridor,public_event,Low,0,10,6,11,1,11,10,0,1,13.1607775,77.5956523,2023-11-26 10:42:07.325121+00,
FKID004887,Non-corridor,public_event,Low,0,10,6,11,1,11,10,0,2,13.160686,77.5955777,2023-11-26 10:45:50.052962+00,
FKID004884,Non-corridor,public_event,Low,0,10,6,11,1,11,10,0,3,13.160686,77.5955777,2023-11-26 10:45:49.359952+00,
FKID006238,Non-corridor,vehicle_breakdown,Low,0,22,6,11,1,11,14,0,0,12.9678093,77.5681249,2023-11-26 22:54:58.060121+00,2023-11-27 00:58:08.150921+00
FKID004894,Non-corridor,vehicle_breakdown,Low,0,23,6,11,1,11,14,0,1,13.0137733,77.70012,2023-11-26 23:18:41.757734+00,
FKID006239,Non-corridor,water_logging,Low,0,0,0,11,0,11,16,0,2,12.9805221,77.5579018,2023-11-27 00:23:08.721558+00,
FKID004901,Non-corridor,procession,Low,0,3,0,11,0,11,8,0,0,13.1027667,77.627415,2023-11-27 03:38:20.966154+00,
FKID004902,Non-corridor,procession,Low,0,3,0,11,0,11,8,0,1,13.1032152,77.6253189,2023-11-27 03:45:37.676888+00,2023-11-27 06:31:24.524961+00
FKID006244,Non-corridor,vehicle_breakdown,Low,0,4,0,11,0,11,14,1,2,13.009539,77.6970074,2023-11-27 04:59:22.07612+00,2023-11-27 05:41:14.433579+00
FKID004905,Non-corridor,others,Low,0,5,0,11,0,11,6,0,3,13.0714063,77.4436328,2023-11-27 05:30:02.559287+00,
FKID004906,Non-corridor,public_event,Low,0,5,0,11,0,11,10,0,3,12.9381563,77.746941,2023-11-27 05:43:58.896889+00,
FKID005244,Non-corridor,construction,Low,0,12,0,11,0,11,4,0,0,12.9409054,77.7471672,2023-11-27 12:08:36.295083+00,2023-12-11 00:00:45.358373+00
FKID004909,Non-corridor,congestion,Low,0,12,0,11,0,11,3,0,1,12.9411318,77.7471167,2023-11-27 12:24:24.780601+00,
FKID006254,Non-corridor,vehicle_breakdown,Low,0,19,0,11,0,11,14,0,0,13.2572593,77.7120071,2023-11-27 19:44:25.506489+00,
FKID004916,Non-corridor,vehicle_breakdown,Low,0,20,0,11,0,11,14,0,1,13.0653552,77.5040293,2023-11-27 20:33:38.570007+00,2023-11-27 21:01:39.449576+00
FKID004933,Non-corridor,vehicle_breakdown,Low,0,21,0,11,0,11,14,0,2,13.0537441,77.4826961,2023-11-27 21:20:30.354974+00,
FKID005245,Non-corridor,water_logging,Low,0,21,0,11,0,11,16,0,3,12.9853495,77.7084054,2023-11-27 21:24:21.385686+00,
FKID006260,Non-corridor,vehicle_breakdown,Low,0,21,0,11,0,11,14,0,4,12.9804045,77.5719092,2023-11-27 21:29:22.153567+00,
FKID006262,Non-corridor,vehicle_breakdown,Low,0,21,0,11,0,11,14,0,5,12.9804762,77.5719475,2023-11-27 21:30:54.143039+00,
FKID006266,Non-corridor,vehicle_breakdown,Low,0,22,0,11,0,11,14,0,5,12.90672447,77.54537324,2023-11-27 22:24:38.123899+00,
FKID004140,Non-corridor,vehicle_breakdown,Low,0,23,0,11,0,11,14,0,1,13.0687009,77.4481459,2023-11-27 23:47:43.144624+00,
FKID004936,Non-corridor,vehicle_breakdown,Low,0,1,1,11,0,11,14,0,1,13.0544342,77.48149,2023-11-28 01:08:11.352191+00,
FKID004942,Non-corridor,construction,Low,0,1,1,11,0,11,4,0,2,13.05680055,77.60272943,2023-11-28 01:19:18.354771+00,
FKID004941,Non-corridor,vehicle_breakdown,Low,0,1,1,11,0,11,14,0,3,13.02603063,77.44957098,2023-11-28 01:20:29.520672+00,
FKID000005,Non-corridor,accident,Low,0,3,1,11,0,11,2,0,2,13.0664854,77.5998755,2023-11-28 03:08:23.242047+00,
FKID006275,Non-corridor,others,Low,0,3,1,11,0,11,6,0,1,12.9759169,77.5872273,2023-11-28 03:27:07.683851+00,2023-11-28 04:40:10.133183+00
FKID006277,Non-corridor,vehicle_breakdown,Low,0,3,1,11,0,11,14,0,2,12.9923411,77.712944,2023-11-28 03:30:51.711108+00,
FKID006278,Non-corridor,vehicle_breakdown,Low,0,3,1,11,0,11,14,0,3,13.0461559,77.5043676,2023-11-28 03:33:15.557776+00,2023-11-28 04:34:43.870145+00
FKID003623,Non-corridor,accident,Low,0,3,1,11,0,11,2,0,4,13.23270327,77.71303552,2023-11-28 03:54:27.668865+00,
FKID003630,Non-corridor,accident,Low,0,4,1,11,0,11,2,0,5,13.03322531,77.72154725,2023-11-28 04:14:53.45087+00,
FKID004128,Non-corridor,vehicle_breakdown,Low,0,4,1,11,0,11,14,0,6,12.86636201,77.43864114,2023-11-28 04:16:31.223985+00,
FKID004141,Non-corridor,construction,Low,0,4,1,11,0,11,4,0,7,12.97633064,77.45300487,2023-11-28 04:17:09.714052+00,
FKID004127,Non-corridor,procession,Low,0,4,1,11,0,11,8,0,8,13.11620113,77.6130314,2023-11-28 04:17:42.393728+00,
FKID004161,Non-corridor,protest,Low,0,4,1,11,0,11,9,0,9,12.98124337,77.75068471,2023-11-28 04:31:22.527716+00,
FKID001131,Non-corridor,water_logging,Low,0,4,1,11,0,11,16,0,10,13.0539184,77.6464505,2023-11-28 04:26:39.461367+00,
FKID004839,Non-corridor,road_conditions,Low,0,4,1,11,0,11,11,0,11,12.99172696,77.63363568,2023-11-28 04:32:41.461342+00,
FKID005247,Non-corridor,vehicle_breakdown,Low,0,4,1,11,0,11,14,0,12,12.8743224,77.5410921,2023-11-28 04:34:54.293267+00,2023-11-28 05:53:51.628511+00
FKID004134,Non-corridor,congestion,Low,0,4,1,11,0,11,3,0,13,12.91875337,77.51825174,2023-11-28 04:53:04.708041+00,
FKID004821,Non-corridor,water_logging,Low,0,4,1,11,0,11,16,0,14,13.05798714,77.48459809,2023-11-28 04:53:45.331257+00,
FKID001675,Non-corridor,others,Low,0,4,1,11,0,11,6,0,15,12.94016989,77.38226369,2023-11-28 04:55:55.802182+00,
FKID004136,Non-corridor,Fog / Low Visibility,Low,0,4,1,11,0,11,1,0,16,13.09411244,77.51344424,2023-11-28 04:56:26.87551+00,
FKID004381,Non-corridor,construction,Low,0,4,1,11,0,11,4,0,17,13.14426769,77.53198808,2023-11-28 04:57:42.401637+00,
FKID004527,Non-corridor,public_event,Low,0,4,1,11,0,11,10,0,18,13.09944256,77.6981959,2023-11-28 04:58:26.3719+00,
FKID004165,Non-corridor,protest,Low,0,4,1,11,0,11,9,0,19,12.88122222,77.47910378,2023-11-28 04:59:05.08321+00,
FKID004721,Non-corridor,vip_movement,Low,0,4,1,11,0,11,15,0,20,13.07936896,77.67621801,2023-11-28 04:59:44.553365+00,
FKID005248,Non-corridor,procession,Low,0,4,1,11,0,11,8,0,21,12.86380991,77.5553396,2023-11-28 05:00:22.43029+00,
FKID005249,Non-corridor,vehicle_breakdown,Low,0,5,1,11,0,11,14,0,21,12.9262367,77.6089,2023-11-28 05:11:04.462341+00,
FKID004142,Non-corridor,vehicle_breakdown,Low,0,5,1,11,0,11,14,0,20,13.2210345,77.6822537,2023-11-28 05:33:46.563236+00,2023-11-28 06:28:40.73733+00
FKID004126,Non-corridor,vehicle_breakdown,Low,0,6,1,11,0,11,14,0,19,13.008147,77.6905604,2023-11-28 06:11:59.226613+00,
FKID004138,Non-corridor,vehicle_breakdown,Low,0,6,1,11,0,11,14,0,14,12.9611105,77.5103384,2023-11-28 06:31:22.867089+00,2023-11-28 08:02:31.869127+00
FKID006287,Non-corridor,vehicle_breakdown,Low,0,6,1,11,0,11,14,0,13,13.021745,77.5322883,2023-11-28 06:50:27.108616+00,
FKID005252,Non-corridor,others,Low,0,6,1,11,0,11,6,0,5,13.0644822,77.4549418,2023-11-28 07:01:15.234459+00,
FKID005253,Non-corridor,others,Low,0,7,1,11,0,11,6,1,6,13.0230236,77.6008531,2023-11-28 07:05:07.66237+00,
FKID004166,Non-corridor,accident,Low,0,15,1,11,0,11,2,0,0,12.97571222,77.58699417,2023-11-28 15:54:55.540158+00,
FKID004183,Non-corridor,vehicle_breakdown,Low,0,18,1,11,0,11,14,0,0,13.00635,77.6863717,2023-11-28 18:08:40.27492+00,
FKID004177,Non-corridor,others,Low,0,19,1,11,0,11,6,0,1,13.0057285,77.6861351,2023-11-28 19:05:48.038125+00,2023-12-15 22:40:55.401746+00
FKID006297,Non-corridor,vehicle_breakdown,Low,0,20,1,11,0,11,14,0,1,13.0095235,77.6971236,2023-11-28 20:35:33.496653+00,2023-11-28 20:56:39.957294+00
FKID004188,Non-corridor,vehicle_breakdown,Low,0,20,1,11,0,11,14,0,2,13.0894108,77.5563129,2023-11-28 20:45:22.245186+00,
FKID006299,Non-corridor,vehicle_breakdown,Low,0,20,1,11,0,11,14,1,3,12.9571883,77.5924233,2023-11-28 20:49:02.604569+00,2023-11-28 20:49:09.198468+00
FKID005254,Non-corridor,construction,Low,0,20,1,11,0,11,4,0,4,13.0492425,77.6455561,2023-11-28 20:59:21.58915+00,2023-12-15 05:44:56.733608+00
FKID006300,Non-corridor,vehicle_breakdown,Low,0,21,1,11,0,11,14,0,4,12.9570052,77.592585,2023-11-28 21:13:59.861734+00,2023-11-28 21:22:02.449026+00
FKID006301,Non-corridor,pot_holes,Low,0,21,1,11,0,11,7,0,5,12.973635,77.5693833,2023-11-28 21:14:41.300602+00,2023-12-19 21:13:13.597554+00
FKID006303,Non-corridor,vehicle_breakdown,Low,0,21,1,11,0,11,14,0,6,12.9825195,77.5680083,2023-11-28 21:22:26.722149+00,
FKID006306,Non-corridor,vehicle_breakdown,Low,0,22,1,11,0,11,14,0,7,12.9817415,77.57036,2023-11-28 22:33:06.522111+00,
FKID004244,Non-corridor,vehicle_breakdown,Low,0,0,2,11,0,11,14,0,1,13.0631912,77.4553056,2023-11-29 00:02:56.794248+00,
FKID005256,Non-corridor,vehicle_breakdown,Low,0,0,2,11,0,11,14,0,2,12.9381416,77.7467868,2023-11-29 00:11:39.352646+00,2023-11-29 00:33:39.990163+00
FKID000923,Non-corridor,pot_holes,Low,0,2,2,11,0,11,7,0,0,12.9457679,77.5955687,2023-11-29 02:34:59.813766+00,2024-04-17 05:43:15.40385+00
FKID006310,Non-corridor,vehicle_breakdown,Low,0,3,2,11,0,11,14,0,1,13.0082175,77.5718546,2023-11-29 03:15:04.028243+00,2023-11-29 03:37:21.831427+00
FKID004254,Non-corridor,vehicle_breakdown,Low,0,3,2,11,0,11,14,0,2,13.0586977,77.4661219,2023-11-29 03:41:17.433344+00,
FKID006318,Non-corridor,vehicle_breakdown,Low,0,6,2,11,0,11,14,0,0,12.916606,77.5727067,2023-11-29 06:59:40.013855+00,
FKID004259,Non-corridor,vehicle_breakdown,Low,0,7,2,11,0,11,14,0,1,13.0486313,77.4980683,2023-11-29 07:38:30.768623+00,
FKID004260,Non-corridor,vehicle_breakdown,Low,0,7,2,11,0,11,14,0,2,13.0485262,77.4979792,2023-11-29 07:43:31.617187+00,
FKID004262,Non-corridor,vehicle_breakdown,Low,0,8,2,11,0,11,14,0,3,12.9666372,77.5048395,2023-11-29 08:35:31.8939+00,2023-11-29 09:50:42.471255+00
FKID004263,Non-corridor,accident,Low,0,11,2,11,0,11,2,0,0,13.0652704,77.454816,2023-11-29 11:58:32.079329+00,
FKID006319,Non-corridor,vehicle_breakdown,Low,0,17,2,11,0,11,14,0,0,13.0100068,77.697073,2023-11-29 17:22:32.771212+00,
FKID006320,Non-corridor,vehicle_breakdown,Low,0,18,2,11,0,11,14,0,1,12.98424,77.7525821,2023-11-29 18:07:17.554938+00,
FKID005257,Non-corridor,vehicle_breakdown,Low,0,19,2,11,0,11,14,0,1,12.9466472,77.7470978,2023-11-29 19:24:52.331021+00,
FKID004272,Non-corridor,construction,Low,0,19,2,11,0,11,4,1,2,13.0531351,77.6460729,2023-11-29 20:01:36.72365+00,
FKID006325,Non-corridor,vehicle_breakdown,Low,0,20,2,11,0,11,14,0,2,12.9800837,77.5708938,2023-11-29 20:09:04.63639+00,2023-11-29 21:37:00.622025+00
FKID004267,Non-corridor,vehicle_breakdown,Low,0,20,2,11,0,11,14,0,3,13.0517442,77.4888513,2023-11-29 20:12:07.379773+00,
FKID006329,Non-corridor,vehicle_breakdown,Low,0,20,2,11,0,11,14,0,4,13.0124854,77.5690706,2023-11-29 20:36:20.505627+00,2023-11-29 21:05:40.479101+00
FKID006327,Non-corridor,road_conditions,Low,0,20,2,11,0,11,11,0,5,12.9841251,77.7523025,2023-11-29 20:35:26.867298+00,2023-11-30 19:00:31.873149+00
FKID006330,Non-corridor,others,Low,0,20,2,11,0,11,6,0,6,12.9835042,77.7542333,2023-11-29 20:38:29.493562+00,2023-11-30 19:00:37.655686+00
FKID004143,Non-corridor,vehicle_breakdown,Low,0,20,2,11,0,11,14,0,7,12.8194593,77.6880415,2023-11-29 20:55:32.886483+00,
FKID004144,Non-corridor,vehicle_breakdown,Low,0,21,2,11,0,11,14,0,7,13.0730618,77.4399601,2023-11-29 21:33:22.422688+00,
FKID004273,Non-corridor,vehicle_breakdown,Low,0,21,2,11,0,11,14,0,8,12.8150855,77.6914602,2023-11-29 21:54:31.542301+00,
FKID006333,Non-corridor,vehicle_breakdown,Low,0,21,2,11,0,11,14,0,9,12.9588379,77.5167415,2023-11-29 21:53:15.316355+00,2023-11-29 23:07:48.287262+00
FKID006336,Non-corridor,vehicle_breakdown,Low,0,23,2,11,0,11,14,0,3,12.9600442,77.5152153,2023-11-29 23:27:42.710945+00,
FKID006338,Non-corridor,vehicle_breakdown,Low,0,23,2,11,0,11,14,1,4,12.9241444,77.6284508,2023-11-29 23:33:00.301537+00,
FKID006340,Non-corridor,others,Low,0,23,2,11,0,11,6,0,4,12.9601274,77.5151466,2023-11-29 23:50:35.090954+00,2023-12-26 20:44:56.230554+00
FKID006344,Non-corridor,water_logging,Low,0,1,3,11,0,11,16,0,0,13.010126,77.697428,2023-11-30 01:55:18.8395+00,2023-12-05 20:34:56.497572+00
FKID006345,Non-corridor,vehicle_breakdown,Low,0,1,3,11,0,11,14,0,1,12.9596289,77.5935194,2023-11-30 01:55:54.788471+00,
FKID006352,Non-corridor,vehicle_breakdown,Low,0,5,3,11,0,11,14,0,0,12.9846285,77.5721881,2023-11-30 05:15:44.687986+00,
FKID004286,Non-corridor,road_conditions,Low,0,5,3,11,0,11,11,0,1,13.0664309,77.6407721,2023-11-30 05:26:05.729497+00,2023-12-02 00:36:55.804088+00
FKID004287,Non-corridor,vehicle_breakdown,Low,0,5,3,11,0,11,14,0,2,12.9711432,77.7501075,2023-11-30 05:58:46.573823+00,
FKID006356,Non-corridor,vehicle_breakdown,Low,0,7,3,11,0,11,14,0,2,12.9542104,77.5853556,2023-11-30 07:17:37.202068+00,
FKID006358,Non-corridor,vehicle_breakdown,Low,0,7,3,11,0,11,14,0,3,12.9541751,77.5854747,2023-11-30 07:19:27.421736+00,
FKID006361,Non-corridor,others,Low,0,10,3,11,0,11,6,0,0,13.0156313,77.704657,2023-11-30 10:54:10.604675+00,2024-01-06 05:30:02.851977+00
FKID006362,Non-corridor,vehicle_breakdown,Low,0,18,3,11,0,11,14,0,0,13.0115219,77.6982565,2023-11-30 18:29:03.608163+00,2023-11-30 18:29:15.523144+00
FKID006363,Non-corridor,vehicle_breakdown,Low,0,18,3,11,0,11,14,0,1,13.0116632,77.6983952,2023-11-30 18:30:55.169255+00,
